State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Guntur,2023-01-04,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-01-06,2023,01,0.1264305851,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-01-08,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-01-09,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-04-09,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-04-12,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-04-22,2023,04,4.81501e-05,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-04-23,2023,04,6.957064707,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-04-29,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-05-01,2023,05,40.5396177506,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-05-04,2023,05,9.5870285448,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-05-07,2023,05,2.5820911156,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-05-08,2023,05,2.7443882318,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-05-10,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-05-30,2023,05,0.1273329122,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-05-31,2023,05,2.2897053417,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-06-06,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-06-07,2023,06,0.3308138597,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-07-04,2023,07,6.8990522097,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-07-06,2023,07,22.8606477528,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-07-11,2023,07,1.6506138182,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-07-12,2023,07,3.4365682564,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-07-15,2023,07,10.3079676964,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-07-17,2023,07,3.7740710621,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-07-23,2023,07,14.7183447423,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-07-27,2023,07,32.2092244908,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-07-28,2023,07,2.127172849,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-08-06,2023,08,1.8105212822,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-08-10,2023,08,1.1574360817,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-08-13,2023,08,1.0431749778,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-08-15,2023,08,0.6919554912,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-08-24,2023,08,6.7260116197,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-08-29,2023,08,0.1192987849,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-08-30,2023,08,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-10,2023,09,15.3341980992,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-12,2023,09,10.8413777754,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-14,2023,09,0.6293431005,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-18,2023,09,0.4786828065,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-19,2023,09,0.950137642,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-20,2023,09,0.0553860656,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-21,2023,09,18.9844540816,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-22,2023,09,14.3226591854,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-25,2023,09,7.3307154449,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-28,2023,09,7.0580799666,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-09-30,2023,09,3.0725851424,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-10-06,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-11-01,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-11-10,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-11-13,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-11-21,2023,11,2.0134583137,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-11-24,2023,11,0.6725822231,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-11-27,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-11-28,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-12-02,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-12-06,2023,12,188.5136234367,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-12-09,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-12-10,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-12-11,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-12-15,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-12-16,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-12-20,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-01-07,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-01-13,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-01-26,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-02,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-03,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-08,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-10,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-13,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-15,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-16,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-18,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-19,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-23,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-26,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-02-28,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-03-01,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-03-06,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-03-07,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-03-14,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-03-15,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-03-19,2023,03,32.4338997992,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-03-23,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-03-25,2023,03,0.0018863497,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-03-31,2023,03,2.4978833995,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-04-01,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-04-11,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-04-12,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-04-13,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-04-16,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-04-18,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-04-21,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-04-23,2023,04,0.0735312097,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-04-29,2023,04,0.3726431982,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-04-30,2023,04,1.5167482122,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-05-17,2023,05,0.0390467207,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-05-20,2023,05,0.3594359289,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-05-31,2023,05,8.7421548922,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-06-21,2023,06,6.2112947631,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-06-29,2023,06,0.0724137792,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-07-01,2023,07,0.090245398,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-07-02,2023,07,1.3461104326,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-07-08,2023,07,1.3323945617,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-07-15,2023,07,0.0386040996,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-07-16,2023,07,1.0600652066,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-07-18,2023,07,3.5736472892,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-07-22,2023,07,0.413932581,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-07-26,2023,07,12.896529185,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-03,2023,08,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-06,2023,08,0.2360592176,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-07,2023,08,0.1099425903,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-12,2023,08,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-01-01,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-01-06,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-01-14,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-01-17,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-01-20,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-01-25,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-02-03,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-02-07,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-02-22,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-03-01,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-03-09,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-03-26,2023,03,0.0007375986,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-03-31,2023,03,0.145763131,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-01,2023,04,0.0022127957,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-03,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-09,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-14,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-02-28,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-03-08,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-03-16,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-04-01,2023,04,0.6717743704,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-04-05,2023,04,3.3030041794,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-04-09,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-04-10,2023,04,0.1857124965,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-04-13,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-04-14,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-04-17,2023,04,0.0007252234,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-04-24,2023,04,3.4344705452,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-04-27,2023,04,0.1704119752,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-05-03,2023,05,3.6294066557,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-05-06,2023,05,5.4301680017,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-05-07,2023,05,8.2595549747,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-05-09,2023,05,0.0438599978,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-05-30,2023,05,0.8511307364,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-06-03,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-06-30,2023,06,2.3623054039,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-07-02,2023,07,7.0124911812,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-07-09,2023,07,0.2683639845,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-07-10,2023,07,0.0019785966,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-07-13,2023,07,3.3331811154,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-07-18,2023,07,20.7707109697,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-07-23,2023,07,6.8994595144,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-07-24,2023,07,9.1963763545,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-07-27,2023,07,40.9437600515,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-08-04,2023,08,0.9241929269,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-08-05,2023,08,0.799148796,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-08-07,2023,08,2.2967895213,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-08-13,2023,08,0.5727906415,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-08-14,2023,08,7.3926262292,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-08-19,2023,08,5.5270111835,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-08-20,2023,08,1.3380601443,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-08-22,2023,08,18.1758409875,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-08-27,2023,08,8.4806653968,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-09-06,2023,09,16.8485734737,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-09-13,2023,09,13.6990164372,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-09-14,2023,09,10.1015056778,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-09-16,2023,09,3.7624704833,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-09-25,2023,09,5.1064673784,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-10-06,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-10-15,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-10-17,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-10-20,2023,10,0.1513543377,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-10-21,2023,10,0.0496776668,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-11-03,2023,11,0.2922118418,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-11-06,2023,11,0.0017683067,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-11-08,2023,11,1.2814217047,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-11-18,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-11-19,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-11-26,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-11-30,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-12-05,2023,12,16.5969429859,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-12-06,2023,12,47.62927719,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-12-10,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-12-11,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-12-14,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-12-23,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2023-12-24,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-01-05,2023,01,0.3837171021,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-01-11,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-01-15,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-01-17,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-01-18,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-01-22,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-02-08,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-02-10,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-02-15,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-02-16,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-02-17,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-02-22,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-02-27,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-03-04,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-03-14,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-03-16,2023,03,0.0894374468,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-03-22,2023,03,0.3753845273,IMD GRID MODEL
Andhra Pradesh,West Godavari,2023-03-30,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-20,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-25,2023,04,0.5864791519,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-26,2023,04,2.3888253376,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-27,2023,04,1.2557681332,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-04,2023,05,3.4136729692,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-05,2023,05,14.5923296151,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-07,2023,05,9.7713583915,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-14,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-16,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-18,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-22,2023,05,6.1383681419,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-31,2023,05,4.7461118442,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-06-17,2023,06,0.0458435705,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-06-23,2023,06,2.1250603553,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-02,2023,07,1.1175563292,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-03,2023,07,3.421007191,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-04,2023,07,1.0651198429,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-10,2023,07,0.5511231086,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-14,2023,07,1.0601099645,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-20,2023,07,3.163082321,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-22,2023,07,0.4313434764,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-24,2023,07,1.2577934463,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-16,2023,08,0.5442719212,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-18,2023,08,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-20,2023,08,4.7002434645,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-25,2023,08,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-26,2023,08,9.5536515533,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-28,2023,08,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-08-30,2023,08,0.0088723083,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-09-01,2023,09,1.0030050128,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-09-13,2023,09,0.0236009348,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-09-20,2023,09,0.3412974498,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-09-22,2023,09,4.954324491,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-09-24,2023,09,20.5674737895,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-09-25,2023,09,11.3999697261,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-09-26,2023,09,9.9721195866,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-09-28,2023,09,1.3893291348,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-10-14,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-10-23,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-10-25,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-10-26,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-10-28,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-10-29,2023,10,0.6999987901,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-10-30,2023,10,0.0380756588,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-10-31,2023,10,3.4394569134,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-11-16,2023,11,0.0018863497,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-11-17,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-11-20,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-11-27,2023,11,0.9024124808,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-11-29,2023,11,1.48249503,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-12-08,2023,12,0.1462326722,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-12-20,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-12-27,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,2023-12-29,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-12-17,2023,12,0.2980990105,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-12-22,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2023-12-26,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-01-04,2023,01,0.7825081274,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-01-15,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-01-18,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-01-21,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-01-30,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-01-29,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-05,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-10,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-14,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-15,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-16,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-18,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-21,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-25,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-27,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-01,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-02,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-04,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-06,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-21,2023,03,0.6053294923,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-31,2023,03,0.1040851727,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-12,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-18,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-19,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-25,2023,04,0.1641613583,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-28,2023,04,0.1482409332,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-01,2023,05,2.3815377314,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-09,2023,05,0.0162284656,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-13,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-17,2023,05,1.7195009781,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-23,2023,05,0.2582161517,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-25,2023,05,1.2500085867,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-04,2023,06,1.6220487687,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-08,2023,06,1.5179046557,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-13,2023,06,1.3541597612,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-16,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-22,2023,06,1.5503269198,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-04,2023,07,2.4680234482,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-08,2023,07,11.5702136704,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-09,2023,07,0.0306482645,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-11,2023,07,5.6058328867,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-18,2023,07,28.2613715966,IMD GRID MODEL
